State,Grade,Standard ID,Standard Text,Project Name,Course Name,Match Rationale
AL,4,DLCS18.4.6,Define a simple pseudocode.,3.2 Carnival Rides,CS Breakthroughs with VR,Matched CSTA 0.07; shared tokens simple
AL,4,DLCS18.4.6,Define a simple pseudocode.,3.3 Escape the Maze,CS Breakthroughs with VR,Matched CSTA 0.07; shared tokens simple
AL,4,DLCS18.4.6,Define a simple pseudocode.,3.4 Passion Project,CS Breakthroughs with VR,Matched CSTA 0.07; shared tokens simple
AL,4,DLCS18.4.6,Define a simple pseudocode.,4.1 Spy Mission,CS Breakthroughs with VR,Matched CSTA 0.07; shared tokens simple
AL,4,DLCS18.4.6,Define a simple pseudocode.,4.2 Tiny Town,CS Breakthroughs with VR,Matched CSTA 0.07; shared tokens simple
AL,4,DLCS18.4.6,Define a simple pseudocode.,4.3 Passion Project,CS Breakthroughs with VR,Matched CSTA 0.07; shared tokens simple
AL,4,DLCS18.4.6,Define a simple pseudocode.,5.1 Clicker Garden,CS Breakthroughs with VR,Matched CSTA 0.07; shared tokens simple
AL,4,DLCS18.4.6,Define a simple pseudocode.,5.2 Team Exploration,CS Breakthroughs with VR,Matched CSTA 0.07; shared tokens simple
AL,4,DLCS18.4.6,Define a simple pseudocode.,5.3 Hidden Objects,CS Breakthroughs with VR,Matched CSTA 0.07; shared tokens simple
AL,4,DLCS18.4.6,Define a simple pseudocode.,5.4 Passion Project,CS Breakthroughs with VR,Matched CSTA 0.07; shared tokens simple
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",0.5 Copyright: Protecting Creativity,CS Breakthroughs with VR,"Matched CSTA 0.07; shared tokens others, using"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",0.7 Slide Smarts with Digital Workbooks,CS Breakthroughs with VR,"Matched CSTA 0.07; shared tokens others, using"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",1.2 Team Battle,CS Breakthroughs with VR,"Matched CSTA 0.08; shared tokens program, using"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",1.2 Team Battle,CS Breakthroughs with VR,"Matched CSTA 0.08; shared tokens program, others"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",2.1 Hide and Seek,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",2.2 Animal Whisperer,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",2.2 Animal Whisperer,CS Breakthroughs with VR,"Matched CSTA 0.08; shared tokens program, using"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",2.2 Animal Whisperer,CS Breakthroughs with VR,"Matched CSTA 0.08; shared tokens program, others"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",2.3 Alien Invasion!,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",2.4 Passion Project,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",3.1 Obstacle Course,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",3.2 Carnival Rides,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",3.2 Carnival Rides,CS Breakthroughs with VR,"Matched CSTA 0.08; shared tokens program, using"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",3.2 Carnival Rides,CS Breakthroughs with VR,"Matched CSTA 0.08; shared tokens program, others"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",3.3 Escape the Maze,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",3.4 Passion Project,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",4.1 Spy Mission,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",4.1 Spy Mission,CS Breakthroughs with VR,"Matched CSTA 0.10; shared tokens create, programs"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",4.2 Tiny Town,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",4.2 Tiny Town,CS Breakthroughs with VR,"Matched CSTA 0.10; shared tokens create, programs"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",4.2 Tiny Town,CS Breakthroughs with VR,"Matched CSTA 0.08; shared tokens program, using"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",4.2 Tiny Town,CS Breakthroughs with VR,"Matched CSTA 0.08; shared tokens program, others"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",4.3 Passion Project,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",4.3 Passion Project,CS Breakthroughs with VR,"Matched CSTA 0.10; shared tokens create, programs"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",5.1 Clicker Garden,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",5.1 Clicker Garden,CS Breakthroughs with VR,"Matched CSTA 0.10; shared tokens create, programs"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",5.2 Team Exploration,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",5.2 Team Exploration,CS Breakthroughs with VR,"Matched CSTA 0.10; shared tokens create, programs"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",5.2 Team Exploration,CS Breakthroughs with VR,"Matched CSTA 0.08; shared tokens program, using"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",5.2 Team Exploration,CS Breakthroughs with VR,"Matched CSTA 0.08; shared tokens program, others"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",5.3 Hidden Objects,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",5.3 Hidden Objects,CS Breakthroughs with VR,"Matched CSTA 0.10; shared tokens create, programs"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",5.4 Passion Project,CS Breakthroughs with VR,"Matched CSTA 0.16; shared tokens create, programs, conditionals"
AL,4,DLCS18.4.7,"Create a working program in a block-based visual programming environment using arithmetic operators, conditionals, and repetition in programs, in collaboration with others.",5.4 Passion Project,CS Breakthroughs with VR,"Matched CSTA 0.10; shared tokens create, programs"
AL,4,DLCS18.4.8,Demonstrate the proper use and operation of security technologies.,0.6 Data Detectives,CS Breakthroughs with VR,Matched CSTA 0.07; shared tokens use
AL,4,DLCS18.4.8,Demonstrate the proper use and operation of security technologies.,4.1 Spy Mission,CS Breakthroughs with VR,Matched CSTA 0.08; shared tokens use
AL,4,DLCS18.4.8,Demonstrate the proper use and operation of security technologies.,4.2 Tiny Town,CS Breakthroughs with VR,Matched CSTA 0.08; shared tokens use
AL,4,DLCS18.4.8,Demonstrate the proper use and operation of security technologies.,4.3 Passion Project,CS Breakthroughs with VR,Matched CSTA 0.08; shared tokens use
AL,4,DLCS18.4.8,Demonstrate the proper use and operation of security technologies.,5.1 Clicker Garden,CS Breakthroughs with VR,Matched CSTA 0.08; shared tokens use
AL,4,DLCS18.4.8,Demonstrate the proper use and operation of security technologies.,5.2 Team Exploration,CS Breakthroughs with VR,Matched CSTA 0.08; shared tokens use
AL,4,DLCS18.4.8,Demonstrate the proper use and operation of security technologies.,5.3 Hidden Objects,CS Breakthroughs with VR,Matched CSTA 0.08; shared tokens use
AL,4,DLCS18.4.8,Demonstrate the proper use and operation of security technologies.,5.4 Passion Project,CS Breakthroughs with VR,Matched CSTA 0.08; shared tokens use
AL,4,DLCS18.4.9,Identify laws and tools which help ensure that users of varying abilities can access electronic and information technology.,0.1 Cyber Smart Explorers,CS Breakthroughs with VR,"Matched CSTA 0.10; shared tokens can, information"
AL,4,DLCS18.4.9,Identify laws and tools which help ensure that users of varying abilities can access electronic and information technology.,0.2 Digital Footprints,CS Breakthroughs with VR,"Matched CSTA 0.10; shared tokens can, information"
AL,4,DLCS18.4.9,Identify laws and tools which help ensure that users of varying abilities can access electronic and information technology.,0.3 Journey Through Computer Systems,CS Breakthroughs with VR,"Matched CSTA 0.10; shared tokens can, information"
AL,4,DLCS18.4.9,Identify laws and tools which help ensure that users of varying abilities can access electronic and information technology.,0.4 Technology Transformations,CS Breakthroughs with VR,"Matched CSTA 0.09; shared tokens technology, users"
AL,4,DLCS18.4.9,Identify laws and tools which help ensure that users of varying abilities can access electronic and information technology.,0.7 Slide Smarts with Digital Workbooks,CS Breakthroughs with VR,"Matched CSTA 0.10; shared tokens can, information"
AL,4,DLCS18.4.9,Identify laws and tools which help ensure that users of varying abilities can access electronic and information technology.,0.8 Scavenger Hunt,CS Breakthroughs with VR,"Matched CSTA 0.10; shared tokens can, information"
AL,4,DLCS18.4.9,Identify laws and tools which help ensure that users of varying abilities can access electronic and information technology.,2.1 Hide and Seek,CS Breakthroughs with VR,"Matched CSTA 0.09; shared tokens ensure, identify"
AL,4,DLCS18.4.9,Identify laws and tools which help ensure that users of varying abilities can access electronic and information technology.,2.2 Animal Whisperer,CS Breakthroughs with VR,"Matched CSTA 0.09; shared tokens ensure, identify"
AL,4,DLCS18.4.9,Identify laws and tools which help ensure that users of varying abilities can access electronic and information technology.,2.3 Alien Invasion!,CS Breakthroughs with VR,"Matched CSTA 0.09; shared tokens ensure, identify"
AL,4,DLCS18.4.9,Identify laws and tools which help ensure that users of varying abilities can access electronic and information technology.,2.4 Passion Project,CS Breakthroughs with VR,"Matched CSTA 0.09; shared tokens ensure, identify"
AL,4,DLCS18.4.9,Identify laws and tools which help ensure that users of varying abilities can access electronic and information technology.,3.1 Obstacle Course,CS Breakthroughs with VR,"Matched CSTA 0.09; shared tokens ensure, identify"
AL,4,DLCS18.4.9,Identify laws and tools which help ensure that users of varying abilities can access electronic and information technology.,3.2 Carnival Rides,CS Breakthroughs with VR,"Matched CSTA 0.09; shared tokens ensure, identify"
